P_value_shallow,P_value_dnn1,P_value_dnn2
0.17438114468125654 0.7923897023550024,8.053685876070338e-05 0.4709806426427578,0.2686998807196941 0.566230105534879
1.0 0.10061085169275655,1.0 1.0,1.0 1.0
0.3399324554698184 0.1400984315738077,1.0 0.38189448541099963,1.0 1.0
0.1357942861492193 0.5582095600363454,0.837988456445597 0.46193499938628474,1.0 1.0
1.0 0.8455592351687762,1.0 1.0,1.0 0.82677842839517
0.929849775134077 0.40954135220386534,1.0 1.0,0.9777303163957797 0.6692279378827699
0.3920722179866396 0.5557094237297314,0.4250533365750176 1.0,1.0 1.0
1.0 0.010514733404988612,1.0 0.0346626436382363,0.05876266995952742 1.0
1.0 0.10666819445790512,0.4886352020154026 0.6167068751199659,1.0 0.5030832006980825
0.17518101913091605 0.006326287521651689,0.1200088447542474 1.0,1.0 0.8062725751059514
0.37824892300270213 0.0003125936632313818,0.193311477711396 1.0,1.0 1.0
1.0 0.656409293189892,0.45829142786886756 0.06470731381994904,1.0 0.8110511310004223
0.10159222697676053 0.5914801090193113,1.0 0.4000374803694773,0.9924595387900045 0.01020196038621867
1.0 1.0,1.0 1.0,0.8357179016596445 0.07139825394368296
0.3468725707605813 0.5024490043396445,1.0 1.0,1.0 0.6405893961228494
0.9213189504169784 1.0,0.0313299450083862 0.8984011851827373,1.0 0.4084923571488165
1.0 1.0,0.188140287943466 0.09974447453257229,1.0 1.0
1.0 0.125855355344468,1.0 1.0,1.0 0.9219889291605783
0.16797103313436024 0.37471780980564895,1.0 0.7968199449605939,0.6365167064782116 0.6424078679447014
1.0 0.20284893726424058,0.10880403279423878 0.3100489937305603,0.6612148520993539 0.034083938545206555
0.020876469602481212 0.1341733931974505,0.8893094783289334 0.7401541455456302,1.0 0.06963502475057268
1.0 1.0,0.2896447759005297 0.26445331528143656,1.0 0.5591440490894841
0.9886016172698874 0.5404470737414495,0.46112311256060406 0.3952230804811369,0.17294162511866662 0.002079193592772287
1.0 1.0,1.0 1.0,1.0 1.0
0.5888257229928615 0.23862701186122198,0.009085356261375023 1.0,0.02135598230257303 0.030970001558856337
1.0 1.0,0.24238511075896652 0.49223029623731895,0.196979458395398 0.021093361589357595
0.8576593890254869 0.26800223771269677,0.1369817185901837 0.8838061421645969,1.0 2.817894540223113e-05
1.0 1.0,1.0 0.21660208112308973,0.8550571676550386 0.3357449420820905
0.947625278367988 1.0,1.0 0.1375445298157867,0.647162482003468 1.0
1.0 0.6565834118315721,1.0 0.5641897250075085,1.0 0.02460161347345917
0.6883444807170228 0.311646160145332,1.0 0.6629236264410506,0.6837289579100148 1.0
1.0 1.0,0.8592660570136779 1.0,1.0 0.09918415083847965
0.5900258306559614 0.5157830600146238,0.4329251197250297 0.010044258067095265,0.3739113466431109 0.7395928011016462
1.0 1.0,0.05249992099663786 0.12697595768512615,0.6477164372160134 1.0
0.5479596515674308 0.8159675167454242,1.0 0.32381493167986786,0.6908248822905754 0.7621773718542648
1.0 0.4102729495810595,1.0 0.3815917395854807,1.0 0.28241911427611727
0.0544668562585392 1.0,1.0 0.37029073493278275,1.0 0.7540271986760916
1.0 0.4016909247369738,0.0715399416423862 0.34913152195053315,1.0 1.0
0.009430312046415878 0.6869333721198523,1.0 0.2990450237252499,0.049995393940004296 0.052403935829474536
0.7769969819480944 1.0,1.0 1.0,1.0 0.13899940067258754
1.0 0.0013376875549529505,0.26576048051662776 1.0,0.7766600933902443 0.23853004768253616
1.0 1.0,1.0 1.0,0.0698477392670196 0.06850814222276122
0.016512218813601216 0.6738706705852502,1.0 0.8343415271456199,0.042778741351002306 0.02362261222078675
1.0 1.0,1.0 1.0,0.1583742027710458 0.2475691244234534
1.0 0.0008421726779117866,0.5582880195666128 0.3108623046037623,0.2639010934872863 0.1430168851590778
1.0 0.7819249254938256,0.7714566050353333 0.2650393285557405,0.8143441914204549 0.08655541691600882
1.0 0.13183094604533835,1.0 0.7819694267146238,1.0 0.8860343761087031
1.0 0.09182020130350724,1.0 0.6917654304391586,0.3360916154006293 0.34419964383495194
1.0 1.0,0.54144009736281 0.9724186540122688,0.06730952052695201 0.4984053554928499
1.0 0.6030095569760382,0.7701306951016096 1.0,0.0009070177641980475 0.6481503401897446
0.5972008079042881 0.36933577056498734,0.8833450593463308 1.0,1.0 0.7884628541385503
1.0 1.0,1.0 0.014294547848406886,0.013927007615301194 0.0026807324100768287
0.407743737859977 0.07626679473285619,1.0 0.6825541168740575,1.0 0.03282744679325856
1.0 0.8196402735406464,0.9442632356167904 1.0,1.0 1.0
1.0 0.785897901148328,1.0 1.0,1.0 0.047790057844158275
1.0 0.08498328693000598,1.0 0.0996297215011859,0.8624022742274123 1.0
0.9017126013680626 1.0,0.881529045262897 0.08168470000968706,0.1652524487082912 0.8400897685203192
0.36074778976925015 0.006486004601789339,1.0 1.0,1.0 0.010947092480178094
0.37794145867377854 0.09595384939020929,1.0 0.0013437679425504227,0.12038392392365099 0.17072838753830166
0.14323106807658337 1.0,0.4486693348668518 0.3624434553437831,1.8966084783386732e-06 1.0
1.0 0.5080958445865702,0.21040334244232456 1.0,0.36738233300159545 1.0
1.0 0.5336586489895132,1.0 1.0,1.0 0.003599247450505696
0.8454304084937072 0.775704645141372,0.055908457584434496 0.41839445319613366,1.0 0.007736551054968581
0.024025867298399367 0.732885118303239,0.19756785256141182 1.0,0.25189088661177916 0.8536112596986083
0.19875041937296095 0.012304989224937828,1.0 1.0,0.2454306969237139 0.00017105156439942826
1.0 0.6661797365172255,0.2228841509152979 0.1652286490579179,0.8710619858110991 1.0
0.4262603426756766 0.22306762049307,0.3438474602141348 0.9704448378635162,1.0 0.05873676019599261
1.0 0.4469192774188771,0.02564724394973173 0.15659926460985268,1.0 1.0603183660538405e-05
1.0 1.0,0.23589730073043036 0.13267596561607053,1.0 0.24295891319335128
1.0 0.18837851333143169,0.15735669327911012 1.0,1.0 0.9560314425141581
0.36845411278931967 0.9741166888005488,0.00010308240267250642 0.018256789355630118,1.0 0.5013955199506177
1.0 0.25215720644579115,0.16278104066191224 1.0,1.0 0.7252381900558496
0.6808218647624544 0.5141679570910673,1.0 1.0,1.0 0.1088317454863567
0.5045985501006908 1.0,0.19030889253923883 0.004852887149855556,0.7957074207276069 0.0027580972631594206
0.191625477823804 1.0,1.0 0.03155734599400638,0.7163652506466367 7.932222363971396e-05
0.782212274516759 1.0,1.0 0.08744904705430248,1.0 1.0
1.0 1.0,0.0176186389541543 0.44165784517864054,1.0 0.20921421021910452
1.0 0.8448731351022098,1.0 0.248879823823565,0.954338667194692 0.011519219133636495
1.0 0.7599533080767575,0.1830178975316251 0.13106999925841178,0.05213957361509909 0.44086900608606056
0.14356090654666306 0.7086573371429491,1.0 0.3475650547649152,1.0 1.0
0.5119478544741038 0.7036820586067382,0.01175055811124395 0.26350568839415367,1.0 0.43083362355566124
0.979318363668384 0.02537791437367306,0.9763275417439322 0.004511688192678965,1.0 0.7810596058540125
1.0 0.9003570818459259,1.0 0.038519461211384026,0.0045910474814670425 1.0
0.7654269646041921 0.6713988564847191,0.967190647124919 1.0,1.0 0.16478287828753863
1.0 0.02030527206755968,0.1996883064780089 0.28160149309446036,0.003945424891859925 0.4924025760895797
1.0 0.47908835862795335,0.8187757765877186 1.0,0.5094361400517728 0.6962943658112009
0.04527107438029368 0.5698095525171841,0.4863546345555512 0.895835521711591,1.0 1.0
1.0 0.6369089638157754,0.4878543379243305 0.274676167097745,0.563890803636159 0.1989348471314662
1.0 0.24053190078454778,1.0 0.8891565597118636,0.1899120364162874 1.0
0.4912451540269695 0.3917253286041494,1.0 0.3266752675964305,1.0 0.6703358305207074
1.0 0.4334094418557808,0.4478486177876932 1.0,0.855756404442229 0.052462117506133034
0.38433817244450763 1.0,0.00960532835461262 0.7788918684550911,0.00421764891462137 0.17971633241327495
0.2859137599441376 1.0,0.03316794414946369 1.0,1.0 0.17879777124345236
1.0 0.427665490660931,1.0 1.0,0.8241860039676023 0.0001450559758053515
0.9873797541523568 1.0,0.7976874509595357 0.18394646559652658,0.4169834525959229 0.7238595752154174
1.0 0.6048255915050793,1.0 0.07399554383142583,0.7950008904878855 1.0
0.5668575675329466 0.363225190490485,0.0767256460902751 0.31407002937667394,0.41819639091518307 0.05996451048452843
1.2708424407832111e-05 0.0038492840081487353,1.0 1.0,1.0 1.0
0.5972274024246579 0.6045169402178692,1.0 0.35577969775860296,1.0 0.5350453726077199
0.2643729563805925 1.0,0.3801198375856771 1.0,0.9221275228079621 0.012047170489145205
1.0 0.37518547383514383,1.0 0.3432130041938544,0.5670735047483895 0.5280720387145987
1.0 0.11269436843955963,0.5030709218574705 1.0,0.021300468759150124 0.5468349584438
1.0 1.0,1.0 0.7231637450597175,0.13871875779845516 1.0
1.0 0.8763806683245583,0.04447906447808868 0.18218466353306476,0.04410235456095598 1.0
0.671511880200911 0.7202217878672481,0.26599610492650794 0.7220733042262052,0.12000180269132446 0.737122908417915
0.5023423229058828 0.09938771361230964,0.19823042201119062 1.0,0.9093542694375263 1.0
0.6530206382952319 0.4025250587322988,0.7518648810349714 0.9308897404103391,1.0 1.0
1.0 0.5018244044172784,0.07025249742671846 0.5294936392793845,0.006857811065672809 0.1036984862618339
1.0 0.11614934307831015,1.0 1.0,1.0 1.0
0.9927156859742887 0.5217522764094544,1.0 0.1475833766526102,0.9745324440915355 0.38366632013628627
0.023655678685539538 0.3507952734882753,1.0 0.22486779612943114,0.6499936135432866 0.24239154587158612
0.2559972975494543 1.0,1.0 0.026288846153598965,0.08027329742755693 1.0
1.0 0.9070030370064359,0.3555905699149368 0.21490744239503945,0.1944040863104391 1.0
0.04099561540020093 1.0,1.0 1.0,1.0 1.0
0.3127898687308962 0.4823577535107666,0.47678623115847935 0.5741486063093912,1.0 0.1430418999577271
1.0 1.0,0.3618663516722802 1.0,0.44836806144793184 0.05547267229778899
1.0 1.0,0.055681372485194475 0.9336385972786876,1.0 1.0
0.010902571056029115 0.7086320444350704,0.10089422374799756 1.0,1.0 0.8883293596536643
0.07348838853686256 1.0,0.2179059022743748 1.0,1.0 1.0
0.32879660080560213 1.0,1.0 1.0,1.0 0.7738383288509922
0.18811887237649483 0.48917496662576354,0.6769009354129027 1.0,0.77715661082184 0.22625090591591218
0.8124315626984258 1.0,1.0 0.2519684660692781,0.5554094796412032 0.9230893937038371
0.6301525031223107 1.0,1.0 1.0,1.0 1.0
1.0 0.27802864011826234,0.8528653057257015 1.0,0.38273098572563097 0.04874778126269393
1.0 0.12825466886251985,0.8425493404686419 0.14455354751444957,1.0 1.0
0.4770035396111709 0.35343838828569446,0.5027180177042322 0.9764835981199615,1.0 1.0
0.6608817689374524 0.0818391969307492,1.0 0.7980297544378919,0.748663671848296 0.9084551453033383
0.3630483082517783 0.8237753836490276,1.0 0.6950926887473698,1.0 0.04678030691777738
0.5039330752588869 0.006022753955354379,0.34863691734767627 0.1725294698526683,0.1362712210133334 0.020460440690539303
0.13540633767508004 1.0,0.01735410098900464 1.0,0.7626017932110003 1.0
1.0 1.0,0.09921714227338452 0.0444741959363231,1.0 0.61661248380392
0.9873493092886547 1.0,0.21067036192683636 0.9892551272111132,1.0 1.0
1.0 0.6932766512429027,1.0 1.0,1.0 0.8574234575793771
1.0 0.5962308385630338,1.0 0.11626465053291697,0.3118160101206725 1.0
1.0 0.6784904222714461,0.8259218576967505 0.05328500149292492,1.0 0.4578671353502253
0.005571171474889899 1.0,0.6145600000000415 1.0,1.0 0.6002340412501855
1.0 1.0,1.0 0.189623162666767,0.26542190713315644 0.13726908528324264
0.017199276411202818 1.0,0.000681597937362142 1.0,0.0029871121427663913 1.0
0.06967634129565647 0.38256942112538855,0.0008344613159324278 0.8981897311894826,0.09819859117672458 0.17313404845560812
1.0 1.0,0.9173830887852283 0.8497517511580734,0.971814197118638 0.07747991071906193
0.3426387106768731 0.008574778141981659,1.0 1.0,1.0 0.398393216733391
1.0 1.0,0.6210267447865225 0.3962121408133112,1.0 1.0
0.5687922548766098 1.0,0.16741166208107294 1.0,1.0 1.0
0.06531490253588014 1.0,1.0 0.9872753373771236,0.6527564822489337 0.6132812852966159
1.0 0.012866420039813892,1.0 0.00037307794423701104,0.3519202406208023 0.7671091379026147
0.048064023957257965 0.024900526305308996,1.0 1.0,1.0 0.06702197923755315
1.0 1.0,0.029146648822186094 0.04134357319133923,0.025730097667137273 0.1254016761842568
0.37974560293472726 0.2212750235485712,1.0 0.4341184797665002,0.9558689367299348 0.006554730302468047
3.139057033253087e-06 1.0,0.4823931188320309 0.030697273263538445,0.7332624508665204 0.29215666620729264
1.0 1.0,1.0 1.0,1.0 1.0
0.13416585964332842 0.010019200035354194,0.4835689345656248 0.3573051048829097,1.0 0.9997478053385386
0.13700538701689424 0.015453664221656085,0.012521056172024154 0.7994811718650374,1.0 0.4581690905986191
1.0 0.23515847520768496,0.2810583002274054 0.40444380065850993,1.0 0.43673993841416653
1.0 0.47938033780895917,0.5073798045352099 0.01893515904635723,1.0 1.0
0.41915789924999525 0.651825354128621,0.8772608154475439 1.0,0.41135501995221857 0.0023405146906009234
1.0 0.0019287927846847398,0.928981139008382 0.36949627294633375,1.0 0.022434757549433818
0.5317664156485331 1.0,1.0 1.0,1.0 0.5288247512271864
0.48421317930286734 0.1613323561956112,0.8501266718439258 0.7958595545146336,0.24266697592983777 1.0
0.48158071676823855 0.8826688531827154,1.0 1.0,1.0 0.4278102143697054
0.6141962725027984 0.9936833937187852,0.4417973188654919 0.5371342449583592,0.18351577646282058 0.07469485309038044
1.0 1.0,0.13622847983779668 1.0,0.05188847453404077 1.0
0.1825327061522892 0.13534392253008332,1.0 1.0,1.0 0.5136010265445499
0.8962391255997895 0.016648059182602086,1.0 0.8481464897809198,0.24137056918239125 1.0
0.8329894482222976 0.1797269598804262,0.9819506451261113 0.998093569723457,0.6176047567681137 0.7952704971605657
0.9557047435541465 0.4846915245773169,0.26633372648422604 0.46891037678083225,0.010314255603815272 1.0
0.9113354781195426 0.44840209545047555,0.5308235021464135 1.0,1.0 1.0
0.5374926402232465 1.0,1.0 0.6461252612939279,1.0 0.11939215025588068
1.0 0.31413048608957134,1.0 0.25994479602130294,1.0 0.16256923305940751
0.6694541300980272 0.39781001662536547,0.03592783592904923 0.08093006796454165,1.0 0.22241467736013476
0.6697967915766068 0.5961303487389378,0.7432628105029413 0.23164968815868564,0.008787540853443809 0.43828787950129267
0.9356969341048649 0.779564308972024,0.003058586922121344 0.531559477944991,0.7451394969223282 0.7588954205826803
0.03782296315779581 0.9252845912481452,1.0 1.0,0.2783890617184526 0.2541276281090707
0.10436993843667 0.4706420522067621,0.9574200816310212 1.0,0.6216809702455425 1.0
0.4679656740892899 1.0,0.27184462829298034 0.16206098128278415,1.0 0.3422930733176367
1.0 0.000597218428047516,1.0 0.020820354282293115,1.0 0.23713378046073785
0.6720820626630803 0.2820053721675524,1.0 0.8494540231941223,1.0 1.0
1.0 1.0,0.6262768237647656 0.5409486290857857,1.0 0.5886120894814095
1.0 0.038245390585526604,0.12292438692969243 1.0,0.03342879251465616 0.18293652217579642
1.0 0.007220863399100028,1.0 1.0,0.6361139793258606 1.0
1.0 0.5040991160132933,0.978796474388369 0.17704924702468047,1.0 0.0638754500283749
1.0 0.5588413161025794,1.0 1.0,0.7659467503424099 1.0
1.0 1.0,1.0 1.0,1.0 0.08999340355640284
1.0 0.688044976110349,1.0 1.0,0.04552637690635965 0.14686789684664245
0.9620560571257872 0.1724386687933997,0.9398306770849327 0.9725093344201821,1.0 0.32721476650404846
1.0 1.0,1.0 0.5290408212210009,0.199134443297396 1.0
1.0 1.0,0.3199474352937069 1.0,0.2111442682471572 0.8914398605235386
0.04637283303511808 1.0,1.0 1.0,1.0 0.9727319440810935
0.7963011299946458 0.3282290705975472,0.7087448293725184 0.15868061481469345,0.7924294875958042 0.027787406507581484
0.5567618337045441 1.0,1.0 1.0,1.0 0.7843922699409287
0.17012626449087614 0.19313768015437788,0.04622677051659207 0.8513609636998543,1.0 0.3476137894740085
0.20740331736958617 0.30375760171929755,0.7953783025729873 1.0,0.5942393272703995 0.9479126456217976
0.9241439657908918 1.0,1.0 0.8816515780898944,1.0 0.44208679796913997
0.11694311105579569 0.5132994804200786,1.0 0.17479998857250764,1.0 0.20132648501052974
0.5848291103790373 0.04252492324368794,0.4705620434519427 0.08745960361890105,0.7811542765386001 0.06582930177528887
1.0 0.7805439838691665,0.24811433141386596 0.6182374651209913,1.0 1.0
1.0 1.0,0.6026277428641185 1.0,1.0 1.0
0.2721906199578963 1.0,1.0 0.7757217299565939,0.4881749629063977 0.1779908732863013
0.003189424394686467 0.3255215889779906,1.0 1.0,1.0 1.0
0.25460879845835266 0.9626010967734071,0.3761562882826816 0.02494641911723898,0.9973556909713559 1.0
1.0 0.7904020808663861,1.0 1.0,0.6614865562684354 0.043363607622438544
0.5825419735025497 1.0,0.9514394688841594 0.6166632484396836,1.0 0.0028773538638660486
1.0 1.0,1.0 0.9358181115467659,1.0 1.0
0.24468429368536515 1.0,0.574605556142624 0.03765814096582176,0.7988287786407644 0.6855444179181017
1.0 0.7734012062300966,1.0 0.41957074921025755,0.6412415216273272 0.30854796655164246
0.8340025815341574 0.1317866848141617,0.005776030149565523 0.616557017660647,0.952296829849879 0.6718439263316222
1.0 1.0,0.46442354002073916 1.0,0.9322408928746587 0.028692846273555186
0.17498215870215378 0.731955554353444,0.33199766341974696 1.0,0.9846398903847519 1.0
0.5537585187192171 0.6985348620971266,1.0 1.0,1.0 1.0
0.9853757943238692 0.012815792594383537,0.5355082667468857 0.5299279995906472,0.9405456807749208 0.1559272370027865
0.014447326915897788 0.04487462894074109,0.10030000914744602 0.3059897996652476,1.0 1.0
0.19922824539973755 0.03597651045755921,1.0 0.9376459373687945,1.0 0.6293088082082052
0.9715943384255233 0.5853290307604524,1.0 1.0,0.6427788296610643 0.4999118817391976
1.0 1.0,0.9488962048681777 0.9276566769615264,1.0 0.0026735489603861707
0.991828896836917 0.33397388270106965,0.6263512098342479 0.19425556763458973,0.015523251283658165 0.07082571469804931
0.0022959746614300393 1.0,1.0 0.7668022568817932,1.0 0.3532688011033672
0.8408015118649317 0.7197877261704265,0.12148768182068137 0.136149831441578,1.0 0.6300620705666948
0.6220812703091583 0.002040604575684054,0.3803702716484271 0.03561782441357239,1.0 0.7891363627057498
0.033274070574666796 0.2078649192545845,0.40718668630933536 1.0,0.6762838788942611 0.6754569311591323
0.7792027804970665 0.46781443323735805,1.0 1.0,0.6147810004244709 0.4077544518403491
0.8219472278523433 1.0,0.5043021324746277 1.0,1.0 0.02727636404455775
0.9372294653638922 1.0,1.0 1.0,1.0 0.8356596275877224
1.0 0.46534514954030715,1.0 0.7083484944618033,1.0 0.0046604669485656005
1.0 1.0,0.19269196162683608 0.6131504988103,0.9195186481626618 1.0
1.0 1.0,0.6501106928597872 0.6208628118677404,0.10458802618748789 0.819140920722623
1.0 1.0,0.3717122255289214 0.2822677647467913,0.8962333715604892 0.3180478729543195
1.0 1.0,1.0 1.0,0.35260686949750264 0.3889736233336955
0.006093500450627697 0.2552822721058174,0.3824066282562857 0.18834321457667147,0.9318216209101999 0.10351003978145341
0.5303387340601551 1.0,1.0 0.5496154715861048,0.5565140408253333 0.5624706031150051
0.6112514573805691 0.3161009085774336,0.3931294671620346 0.6231370182481344,0.8260998650157239 0.0507410642882206
1.0 0.2390003713487419,1.0 0.14192745743802648,1.0 0.1481874110402212
0.8840881649276437 0.9185683901453625,0.6612892079841193 1.0,0.5610989132638987 1.0
0.6696018058824601 0.5959448405882292,0.061251851668187696 0.6291261530079788,0.22442520133141622 0.8334593194260622
1.0 1.0,0.831247902644497 1.0,0.7428050549991431 0.15233666277004168
1.0 1.0,1.0 1.0,0.13280015479795373 1.0
1.0 0.8265248366691506,0.08032975194074068 0.1118419398901783,0.316116665729675 0.7107111064252664
0.8291392178934643 0.31253779188741654,1.0 0.00021132403730001728,0.25546419772137124 1.0
0.016925961631479865 0.4670431894671084,0.9615306839543027 0.31445747655888,1.0 1.0
1.0 0.21835333893990574,0.4909536075078685 1.0,1.0 0.5229605028213176
1.0 0.06556070194000199,0.51275919135984 0.5105135512621315,1.0 0.14225755546633104
0.760246685125427 0.0012243158725557231,0.4465721526280101 0.27543262165031135,1.0 0.19213965185604898
0.44402185405418854 0.05934789100756642,0.22710202827710874 1.0,0.5113754304349316 1.0
0.37428312546925135 0.0507225379507408,0.004147517137456747 0.2386604990522328,0.019753527678481445 0.047743384599513314
1.0 1.0,1.0 1.0,0.6141481231599215 1.0
1.0 0.1647240891235859,0.22303915156477536 0.02231851790313004,1.0 0.4545477596654179
0.7396271951265999 0.7172653407009557,1.0 0.24147362105251202,0.0035964108996486563 0.022243209325559354
0.01906187096150102 0.8460045119097799,0.24459209568707843 0.08577124637923812,0.5506033856056561 0.05092023427106063
0.4482192085018106 1.0,0.07922161840385829 0.8449564823384192,0.3218027328897752 1.0
0.17893232264432732 1.0,0.6288370472378605 0.31989866249651094,0.908319813022519 0.0016205115778997203
0.1301110833719652 0.44200046535307935,0.9653191821879237 0.97639180055087,1.0 1.0
0.7648071585054631 0.2124375982524498,0.3971848152949845 0.06193637697631263,0.4410695430795379 1.0
0.2079635961594541 1.0,0.3402057509566952 1.0,1.0 1.0
1.0 0.7575997245478054,1.0 1.0,1.0 0.24083393432707162
1.0 0.8621358655639707,1.0 1.0,0.44770375571109744 0.6218136681768861
0.10977741722711425 1.0,0.9495739509497085 1.0,1.0 1.0
0.41637818660275744 0.5334230128368507,1.0 0.35242911808881594,1.0 0.7596520076332145
0.49455041847470355 1.0,0.7583891100355102 0.8693331464938576,1.0 1.0
0.7952179253931946 0.5221093255790845,1.0 0.13778840036307194,0.9849774076873385 0.9886035259601339
0.22907824936554078 0.28656646002770775,0.002893862002844545 1.0,0.11721172615140257 1.0
0.7374966447523849 0.9811645789835319,1.0 1.0,1.0 1.0
1.0 0.822147249159126,0.8080431738814557 1.0,0.31556646263890975 0.19990552266138734
0.08021027463032014 0.12021397059670832,0.7595998600153427 0.6173101829002992,0.00672295782383954 1.0
0.9056367571909014 0.8174677400110413,0.10055275368969419 0.03351011790416968,0.2783073522237916 0.36611148972994445
0.8607083753654479 1.0,0.8703746563814243 0.02243362832723384,1.0 1.0
0.5648016219636809 1.0,1.0 0.18652114334407577,0.0014866480197825171 0.4137568327947867
1.0 0.8743716224844327,0.924030315646617 0.19860464275557568,0.7308009865391516 0.335403339244413
1.0 1.0,1.0 1.0,0.11387475838506843 0.8236220430582597
1.0 0.14695694690981906,0.20306234789548455 1.0,0.8660324329063185 0.08140973895920214
1.0 0.08444892973200264,0.5588672322423884 1.0,1.0 1.0
1.0 0.5215883954334011,1.0 0.19990350961574754,1.0 0.22273369629858536
0.7966221631655215 0.469174829724812,0.08945354803875918 0.048913696114868,0.4993480506458214 0.588838384667566
1.0 0.8008817721839847,1.0 0.9771866998303324,0.20563656348470077 0.03142686030915562
0.8170244178505678 0.23386659674628651,0.20318008143447439 1.0,0.4458355916251711 0.08311978583574428
1.0 0.2817075033198544,1.0 0.10116956419321121,0.08735623918468408 0.48014677176863785
1.0 0.009241233769166269,0.7084010114168948 0.0035873851139776912,0.9127990984194998 0.0013649215456067942
1.0 1.0,0.24182418339008566 0.10466128673722297,1.0 0.3290306919914251
0.6531909430254444 1.0,0.6388388672790225 1.0,0.3867430303426168 1.0
0.2841121953300959 0.2657746372555255,0.436913427302535 0.17360381692175803,0.22929186923324343 0.4637136342480153
0.5304427995490262 1.0,0.6603629622275595 0.9784215310481928,1.0 0.7838876694749749
1.0 0.4515946878798771,0.8416522859603286 0.9705027946457498,0.017521852875539253 0.39292683695879593
1.0 1.0,0.054238441126496235 0.2945800166136693,0.8418292138277594 0.9994049303840105
